SUST.;ELEMENTOS;ACOES;PADRAO
7;1;2;(TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA)
7;2;3;(TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;2;4;(TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA)
7;2;4;(TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA)
7;2;3;(TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (TENTATIVA DE PEGADA)
7;2;4;(TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA)
7;2;3;(TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (POSI플O DEFENSIVA)
7;2;3;(TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (GOLA ESQUERDA E MANGA DIREITA)
7;3;4;(TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;3;5;(TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA)
7;3;4;(TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (GOLA ESQUERDA E MANGA DIREITA) (POSI플O DEFENSIVA)
7;3;4;(TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (GOLA ESQUERDA E MANGA DIREITA) (GOLA ESQUERDA E MANGA DIREITA)
8;2;2;(MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;3;3;(MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
7;1;2;(MANGA DIREITA, GOLA ESQUERDA E MANGA DIREITA)
7;2;2;(MANGA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;2;3;(MANGA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA)
7;2;2;(MANGA ESQUERDA E MANGA DIREITA) (TENTATIVA DE PEGADA)
7;2;2;(TRANSI플O SEM ATAQUE) (ANTEROPOSTERIOR DIREITA)
9;2;2;(GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
8;3;3;(GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
7;4;4;(GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
7;5;5;(GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
7;4;5;(GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA)
7;5;6;(GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
7;4;5;(GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA, MANGA DIREITA)
7;5;6;(GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA, MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;4;4;(GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (TENTATIVA DE PEGADA)
7;5;5;(GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
7;4;4;(GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (MANGA DIREITA)
7;5;5;(GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA) (MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;3;4;(GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA)
7;4;5;(GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
7;3;4;(GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA, MANGA DIREITA)
7;4;5;(GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA, MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;3;3;(GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (TENTATIVA DE PEGADA)
7;4;4;(GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
7;3;3;(GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (MANGA DIREITA)
7;4;4;(GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA) (MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
8;2;3;(GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA)
7;3;4;(GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
7;2;3;(GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA, MANGA DIREITA)
7;3;4;(GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA, MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;2;3;(GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA, POSI플O DEFENSIVA)
7;2;3;(GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA)
8;2;2;(GOLA ESQUERDA E MANGA DIREITA) (TENTATIVA DE PEGADA)
7;3;3;(GOLA ESQUERDA E MANGA DIREITA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
7;2;3;(GOLA ESQUERDA E MANGA DIREITA) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA)
7;2;2;(GOLA ESQUERDA E MANGA DIREITA) (MANGA DIREITA)
7;3;3;(GOLA ESQUERDA E MANGA DIREITA) (MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;2;2;(GOLA ESQUERDA E MANGA DIREITA) (POSI플O DEFENSIVA)
7;2;2;(GOLA ESQUERDA E MANGA DIREITA) (GOLA ESQUERDA E MANGA DIREITA)
7;3;3;(GOLA ESQUERDA E MANGA DIREITA) (GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;3;4;(GOLA ESQUERDA E MANGA DIREITA) (GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA)
7;3;3;(GOLA ESQUERDA E MANGA DIREITA) (GOLA ESQUERDA E MANGA DIREITA) (POSI플O DEFENSIVA)
7;3;3;(GOLA ESQUERDA E MANGA DIREITA) (GOLA ESQUERDA E MANGA DIREITA) (GOLA ESQUERDA E MANGA DIREITA)
